"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Mechanism"
"55","Mikania fragilis Urb.",5.686128,NA,7.4e-05,8.054205,NA,0.139413,7.31055,NA,0.011337,9.509259,NA,0.151306,"Mechanism_1"
"56","Mikania glandulosissima W.C.Holmes & D.J.N.Hind",5.678977,NA,7.4e-05,7.111512,NA,0.139413,7.290975,NA,0.011337,8.960725,NA,0.151306,"Mechanism_1"
"57","Mikania glaziovii Baker",5.667983,NA,7.4e-05,7.668561,NA,0.139413,7.076654,NA,0.011337,9.69326,NA,0.151306,"Mechanism_1"
"58","Mikania gleasonii B.L.Rob.",5.697115,0.00111,6e-06,7.781395,0.077421,0.011618,7.377962,0.011124,0.000945,9.520967,0.069924,0.012609,"Mechanism_1"
"59","Mikania globifera Rusby ex B.L.Rob.",5.678475,0.01269,2.5e-05,7.707402,0.408625,0.046471,7.236138,0.100563,0.003779,9.681193,0.364923,0.050435,"Mechanism_1"
"60","Mikania glomerata Spreng.",5.687999,0.001431,2e-06,7.18369,0.0582,0.004497,7.259726,0.016266,0.000344,9.103105,0.052245,0.004585,"Mechanism_1"
"61","Mikania gonzalezii B.L.Rob. & Greenm.",5.683642,0.003931,7e-06,7.778484,0.088715,0.012674,7.369083,0.02636,0.001031,9.712351,0.102132,0.013755,"Mechanism_1"
"62","Mikania gracilipes B.L.Rob.",5.689232,0.00757,2.5e-05,7.151457,0.065088,0.046471,7.413389,0.056405,0.003779,8.828308,0.011679,0.050435,"Mechanism_1"
"63","Mikania granulata B.L.Rob.",5.65688,0.004753,7e-06,7.520945,0.148423,0.012674,7.046837,0.05851,0.001031,9.460647,0.082403,0.013755,"Mechanism_1"
"64","Mikania guilleminii B.L.Rob.",5.690866,NA,7.4e-05,7.142037,NA,0.139413,7.130899,NA,0.011337,9.379746,NA,0.151306,"Mechanism_1"
"65","Mikania haenkeana DC.",5.680394,0.003937,5e-06,7.085593,0.107761,0.009294,7.320456,0.036402,0.000756,8.976407,0.11781,0.010087,"Mechanism_1"
"66","Mikania hastifolia Baker",5.671087,NA,7.4e-05,7.474772,NA,0.139413,7.063904,NA,0.011337,9.384546,NA,0.151306,"Mechanism_1"
"67","Mikania hemisphaerica Sch.Bip. ex Baker",5.684622,0.00371,1.2e-05,7.223654,0.079263,0.023235,7.235472,0.014345,0.00189,9.223648,0.058427,0.025218,"Mechanism_1"
"68","Mikania hirsutissima DC.",5.685204,0.001114,2e-06,7.199433,0.034792,0.004647,7.207294,0.015314,0.000391,9.194626,0.041283,0.005217,"Mechanism_1"
"69","Mikania hitchcockii B.L.Rob.",5.673151,0.000687,3.7e-05,6.610131,0.255761,0.069706,7.195455,0.062957,0.005669,8.754134,0.369559,0.075653,"Mechanism_1"
"70","Mikania hoehnei B.L.Rob.",5.688262,0.003514,2.5e-05,7.288155,0.099047,0.046471,7.188953,0.034736,0.003779,9.207888,0.168171,0.050435,"Mechanism_1"
"71","Mikania hookeriana DC.",5.687918,0.001611,1e-06,7.77592,0.052157,0.001964,7.250506,0.016276,0.00016,9.695771,0.047704,0.002131,"Mechanism_1"
"72","Mikania houstonioides H.Rob. & W.C.Holmes",5.670398,NA,7.4e-05,7.550135,NA,0.139413,7.100852,NA,0.011337,9.854192,NA,0.151306,"Mechanism_1"
"73","Mikania incasina B.L.Rob.",5.673151,NA,7.4e-05,6.870053,NA,0.139413,7.155396,NA,0.011337,9.400878,NA,0.151306,"Mechanism_1"
"74","Mikania iquitosensis B.L.Rob.",5.697597,0.000335,3.7e-05,7.961543,0.001569,0.069706,7.069409,0.008933,0.005669,10.10482,0.031168,0.075653,"Mechanism_1"
"75","Mikania iserniana Cuatrec.",5.698602,0.00134,3.7e-05,7.242592,0.230477,0.069706,7.217809,0.001834,0.005669,9.243281,0.252839,0.075653,"Mechanism_1"
"76","Mikania jelskii Hieron.",5.666505,0.009746,2.5e-05,6.677673,0.277066,0.046471,7.169496,0.025066,0.003779,9.030216,0.05446,0.050435,"Mechanism_1"
"77","Mikania klugii B.L.Rob.",5.689417,0.007015,1.5e-05,8.168071,0.109295,0.027883,7.048887,0.019074,0.002267,10.249468,0.096082,0.030261,"Mechanism_1"
"78","Mikania laevigata Sch.Bip. ex Baker",5.687146,0.00145,4e-06,7.282377,0.039589,0.007745,7.230626,0.019442,0.000667,9.208012,0.024214,0.0089,"Mechanism_1"
"79","Mikania lanuginosa DC.",5.672701,0.003758,1.8e-05,7.406504,0.10035,0.034853,7.080176,0.021337,0.002834,9.466295,0.094032,0.037827,"Mechanism_1"
"80","Mikania lasiandrae DC.",5.675607,0.002972,6e-06,7.351287,0.05741,0.010724,7.136707,0.029023,0.000872,9.43315,0.053999,0.011639,"Mechanism_1"
"81","Mikania leiostachya Benth.",5.687785,0.002034,2e-06,7.769092,0.065553,0.003098,7.24747,0.02574,0.000252,9.714442,0.066943,0.003362,"Mechanism_1"
"82","Mikania ligustrifolia DC.",5.679861,0.006094,1.8e-05,7.261235,0.064426,0.034853,7.165348,0.042487,0.002834,9.31551,0.131615,0.037827,"Mechanism_1"
"83","Mikania lindleyana DC.",5.691858,0.002903,3e-06,7.593775,0.11,0.005163,7.261186,0.023332,0.00042,9.559643,0.120779,0.005604,"Mechanism_1"
"84","Mikania longipes Baker",5.680684,NA,7.4e-05,7.182352,NA,0.139413,7.180831,NA,0.011337,9.264734,NA,0.151306,"Mechanism_1"
"85","Mikania lucida S.F.Blake",5.686077,0.003788,6e-06,7.881325,0.09591,0.011618,7.292704,0.029525,0.000945,9.683324,0.068616,0.012609,"Mechanism_1"
"86","Mikania lundiana DC.",5.691607,0.001848,6e-06,7.321979,0.039357,0.011618,7.261968,0.0236,0.000945,9.215543,0.039779,0.012609,"Mechanism_1"
"87","Mikania malacolepis B.L.Rob.",5.678124,0.004042,1.5e-05,7.237717,0.079252,0.027883,7.151765,0.04031,0.002267,9.40173,0.079469,0.030261,"Mechanism_1"
"88","Mikania marahuacensis Steyerm. & Maguire",5.679319,NA,7.4e-05,8.285261,NA,0.139413,7.242082,NA,0.011337,9.990445,NA,0.151306,"Mechanism_1"
"89","Mikania marinii Cabrera",5.655117,NA,7.4e-05,6.942157,NA,0.139413,7.225481,NA,0.011337,8.449128,NA,0.151306,"Mechanism_1"
"90","Mikania mathewsii B.L.Rob.",5.699607,0.000334,3.7e-05,7.888782,0.415713,0.069706,7.21301,0.006633,0.005669,10.011394,0.515274,0.075653,"Mechanism_1"
"91","Mikania michelangeliana Steyerm.",5.675671,0.021254,3.7e-05,8.027878,0.353725,0.069706,7.141663,0.048259,0.005669,9.985688,0.013655,0.075653,"Mechanism_1"
"92","Mikania microcephala DC.",5.686861,0.001651,5e-06,7.254043,0.039546,0.009958,7.249269,0.022204,0.00081,9.230415,0.037629,0.010808,"Mechanism_1"
"93","Mikania microdonta DC.",5.680768,0.002726,8e-06,7.323531,0.064186,0.01549,7.161395,0.028934,0.00126,9.339565,0.064227,0.016812,"Mechanism_1"
"94","Mikania microptera DC.",5.692873,0.00206,3e-06,7.520066,0.109583,0.006061,7.318129,0.019154,0.000493,9.378672,0.090907,0.006579,"Mechanism_1"
"95","Mikania montana B.L.Rob.",5.655274,0.006124,3.7e-05,7.475269,0.189078,0.069706,7.191347,0.012802,0.005669,9.117159,0.18165,0.075653,"Mechanism_1"
"96","Mikania multinervia Turcz.",5.64102,NA,7.4e-05,7.338888,NA,0.139413,6.943122,NA,0.011337,9.300638,NA,0.151306,"Mechanism_1"
"97","Mikania myriocephala DC.",5.687411,0.002867,1.1e-05,6.878095,0.132557,0.019916,7.246828,0.027365,0.00162,8.896538,0.122285,0.021615,"Mechanism_1"
"98","Mikania neblinensis Aristeg.",5.664522,NA,7.4e-05,8.203304,NA,0.139413,7.058758,NA,0.011337,10.179717,NA,0.151306,"Mechanism_1"
"99","Mikania nemorosa Klatt",5.687079,0.002272,2e-06,7.83471,0.075796,0.004497,7.227752,0.018256,0.000366,9.797892,0.082155,0.004881,"Mechanism_1"
"100","Mikania nigricans Gardner",5.691863,0.003983,2.5e-05,7.572673,0.091124,0.046471,7.223134,0.033871,0.003779,9.451607,0.066858,0.050435,"Mechanism_1"
"101","Mikania obovata DC.",5.693223,0.001624,4e-06,6.972966,0.098412,0.007745,7.323563,0.021479,0.00063,8.832601,0.101384,0.008406,"Mechanism_1"
"102","Mikania odoratissima Urb.",5.703949,NA,7.4e-05,7.30586,NA,0.139413,7.519692,NA,0.011337,9.126524,NA,0.151306,"Mechanism_1"
"103","Mikania oopetala Urb. & Nied.",5.694285,0.003085,1.5e-05,7.296461,0.052656,0.027883,7.480687,0.04194,0.002267,8.980202,0.102439,0.030261,"Mechanism_1"
"104","Mikania oreimeles B.L.Rob.",5.650557,NA,7.4e-05,7.144407,NA,0.139413,7.33106,NA,0.011337,8.399535,NA,0.151306,"Mechanism_1"
"105","Mikania pachyphylla Urb.",5.689176,NA,7.4e-05,7.987524,NA,0.139413,7.309881,NA,0.011337,9.525516,NA,0.151306,"Mechanism_1"
"106","Mikania paniculata DC.",5.695246,NA,7.4e-05,7.092574,NA,0.139413,7.269617,NA,0.011337,9.020269,NA,0.151306,"Mechanism_1"
"107","Mikania pannosa Baker",5.678605,0.002779,8e-06,7.76882,0.087373,0.01549,7.288497,0.019489,0.00126,9.700923,0.062555,0.016812,"Mechanism_1"
"108","Mikania papillosa Klatt",5.664868,NA,7.4e-05,7.133296,NA,0.139413,7.333676,NA,0.011337,9.299724,NA,0.151306,"Mechanism_1"
"109","Mikania parodii Cabrera",5.684936,0.01318,2.5e-05,7.149517,0.117222,0.046471,7.385002,0.035605,0.003779,8.827876,0.171534,0.050435,"Mechanism_1"
"110","Mikania parvicapitulata Hieron.",5.672815,0.00722,1.8e-05,7.342569,0.184512,0.034853,7.227273,0.038652,0.002834,9.187207,0.06788,0.037827,"Mechanism_1"
"111","Mikania pennellii B.L.Rob.",5.691541,NA,7.4e-05,8.432942,NA,0.139413,7.275172,NA,0.011337,10.122503,NA,0.151306,"Mechanism_1"
"112","Mikania periplocifolia Hook. & Arn.",5.696399,0.001223,7e-06,7.028855,0.08648,0.012674,7.4652,0.033388,0.001031,8.688076,0.150978,0.013755,"Mechanism_1"
"113","Mikania pernambucensis Gardner",5.701947,NA,7.4e-05,6.51323,NA,0.139413,7.425358,NA,0.011337,8.167919,NA,0.151306,"Mechanism_1"
"114","Mikania phaeoclados Mart. ex Baker",5.680584,0.001433,5e-06,7.206499,0.052075,0.008713,7.197816,0.020825,0.000709,9.130986,0.073179,0.009457,"Mechanism_1"
"115","Mikania pichinchensis Hieron.",5.663305,0.007705,1.8e-05,7.579161,0.307746,0.034853,7.006136,0.022844,0.002834,9.556126,0.277782,0.037827,"Mechanism_1"
"116","Mikania pilosa Baker",5.683633,0.001781,2.5e-05,7.302883,0.145453,0.046471,7.195076,0.037002,0.003779,9.232241,0.063474,0.050435,"Mechanism_1"
"117","Mikania pohliana Sch.Bip. ex Baker",5.685279,0.00017,3.7e-05,7.181203,0.004184,0.069706,7.363278,0.001902,0.005669,9.254638,0.003444,0.075653,"Mechanism_1"
"118","Mikania popayanensis Hieron.",5.642793,NA,7.4e-05,7.432484,NA,0.139413,6.827629,NA,0.011337,9.900684,NA,0.151306,"Mechanism_1"
"119","Mikania populifolia Gardner",5.680989,0.006025,2.5e-05,7.27597,0.055367,0.046471,7.228627,0.089761,0.003779,9.338092,0.119316,0.050435,"Mechanism_1"
"120","Mikania porosa Urb.",5.689853,NA,7.4e-05,7.483244,NA,0.139413,7.41216,NA,0.011337,9.494692,NA,0.151306,"Mechanism_1"
"121","Mikania pseudohoffmanniana G.M.Barroso",5.674868,NA,7.4e-05,7.281386,NA,0.139413,7.234177,NA,0.011337,9.399969,NA,0.151306,"Mechanism_1"
"122","Mikania psilostachya DC.",5.694231,0.000631,0,7.642973,0.031784,0.000845,7.283662,0.009478,6.9e-05,9.578324,0.032459,0.000923,"Mechanism_1"
"123","Mikania pterocaula Sch.Bip. ex Klatt",5.688455,0.009477,3.7e-05,7.479547,0.048247,0.069706,7.4427,0.027525,0.005669,9.113823,0.489032,0.075653,"Mechanism_1"
"124","Mikania pteropoda DC.",5.672464,NA,7.4e-05,7.561642,NA,0.139413,7.06732,NA,0.011337,9.525516,NA,0.151306,"Mechanism_1"
"125","Mikania pyramidata Donn.Sm.",5.67588,0.003507,5e-06,7.706418,0.090871,0.009294,7.369025,0.024544,0.000756,9.322631,0.102221,0.010087,"Mechanism_1"
"126","Mikania roraimensis B.L.Rob.",5.693227,NA,7.4e-05,7.427144,NA,0.139413,7.423568,NA,0.011337,9.464052,NA,0.151306,"Mechanism_1"
"127","Mikania rotundifolia G.M.Barroso",5.688483,0.004129,2.5e-05,7.192726,0.254866,0.046471,7.206296,0.032549,0.003779,9.043851,0.272556,0.050435,"Mechanism_1"
"128","Mikania rubella Lingelsh.",5.690191,NA,7.4e-05,6.995766,NA,0.139413,7.337588,NA,0.011337,9.16199,NA,0.151306,"Mechanism_1"
"129","Mikania rufa Benth.",5.656048,0.0033,7e-06,7.248915,0.100795,0.013941,6.991129,0.040132,0.001134,9.50932,0.082203,0.015131,"Mechanism_1"
"130","Mikania rufescens Sch.Bip. ex Baker",5.684835,0.008347,1.8e-05,7.344506,0.117592,0.034853,7.187727,0.057379,0.002834,9.142962,0.113248,0.037827,"Mechanism_1"
"131","Mikania rusbyi B.L.Rob.",5.671087,NA,7.4e-05,6.875232,NA,0.139413,7.388946,NA,0.011337,8.905851,NA,0.151306,"Mechanism_1"
"132","Mikania saltensis Hieron.",5.661744,NA,7.4e-05,7.110696,NA,0.139413,7.30317,NA,0.011337,8.558143,NA,0.151306,"Mechanism_1"
"133","Mikania salviifolia Gardner",5.685562,0.000453,2.5e-05,7.287436,0.084073,0.046471,7.243409,0.010176,0.003779,9.26581,0.017673,0.050435,"Mechanism_1"
"134","Mikania schenckii Hieron.",5.670592,0.005975,2.5e-05,7.433102,0.060675,0.046471,7.109798,0.047261,0.003779,9.536597,0.1349,0.050435,"Mechanism_1"
"135","Mikania schultzii B.L.Rob.",5.666946,NA,7.4e-05,6.570883,NA,0.139413,7.400621,NA,0.011337,8.03948,NA,0.151306,"Mechanism_1"
"136","Mikania sericea Hook. & Arn.",5.682389,NA,7.4e-05,7.469084,NA,0.139413,7.252762,NA,0.011337,9.320808,NA,0.151306,"Mechanism_1"
"137","Mikania smaragdina Dusén ex Malme",5.686128,NA,7.4e-05,7.221836,NA,0.139413,7.220374,NA,0.011337,9.231613,NA,0.151306,"Mechanism_1"
"138","Mikania smilacina DC.",5.685923,0.001857,1.1e-05,7.259417,0.06888,0.019916,7.298556,0.021154,0.00162,9.238254,0.04598,0.021615,"Mechanism_1"
"139","Mikania speciosa DC.",5.669358,0.006214,9e-06,7.034443,0.094187,0.017427,7.26452,0.045956,0.001417,9.042368,0.119207,0.018913,"Mechanism_1"
"140","Mikania sprucei Baker",5.69057,0.002202,3e-06,7.953928,0.040892,0.006337,7.223606,0.020029,0.000515,9.849879,0.053583,0.006878,"Mechanism_1"
"141","Mikania steinbachii B.L.Rob.",5.690722,0.005574,2.5e-05,6.953907,0.062074,0.046471,7.23317,0.06499,0.003779,9.206031,0.127835,0.050435,"Mechanism_1"
"142","Mikania stereodes B.L.Rob.",5.678977,NA,7.4e-05,7.683404,NA,0.139413,7.153052,NA,0.011337,9.517678,NA,0.151306,"Mechanism_1"
"143","Mikania stevensiana Britton",5.689853,NA,7.4e-05,7.520235,NA,0.139413,7.406103,NA,0.011337,9.488502,NA,0.151306,"Mechanism_1"
"144","Mikania stuebelii Hieron.",5.660146,0.003767,3e-06,7.327759,0.104064,0.005809,7.076455,0.032844,0.000472,9.456832,0.080583,0.006304,"Mechanism_1"
"145","Mikania stygia B.L.Rob.",5.68443,NA,7.4e-05,8.363576,NA,0.139413,7.000334,NA,0.011337,10.49244,NA,0.151306,"Mechanism_1"
"146","Mikania stylosa Gardner",5.675014,0.002704,9e-06,7.385671,0.048857,0.017427,7.122649,0.02266,0.001417,9.425926,0.057299,0.018913,"Mechanism_1"
"147","Mikania sylvatica Klatt",5.66664,0.002905,3e-06,7.712877,0.082641,0.005362,7.163038,0.023394,0.000436,9.640254,0.066701,0.005819,"Mechanism_1"
"148","Mikania szyszylowiczii Hieron.",5.662391,0.003486,8e-06,7.280932,0.162805,0.01549,7.064436,0.022551,0.00126,9.329644,0.111767,0.016812,"Mechanism_1"
"149","Mikania tambillensis Hieron.",5.665215,NA,7.4e-05,7.153834,NA,0.139413,7.204893,NA,0.011337,9.031094,NA,0.151306,"Mechanism_1"
"150","Mikania testudinaria DC.",5.677621,0.004264,1.2e-05,7.472553,0.080547,0.023235,7.142327,0.026579,0.00189,9.397319,0.081399,0.025218,"Mechanism_1"
"151","Mikania trachodes B.L.Rob.",5.646683,NA,7.4e-05,7.79688,NA,0.139413,7.153052,NA,0.011337,9.050406,NA,0.151306,"Mechanism_1"
"152","Mikania trachypleura B.L.Rob.",5.685605,0.005262,3.7e-05,7.313486,0.038314,0.069706,7.268393,0.049483,0.005669,9.157914,0.173847,0.075653,"Mechanism_1"
"153","Mikania triangularis Baker",5.681244,0.002957,2.5e-05,7.28176,0.131246,0.046471,7.22303,0.03539,0.003779,9.267163,0.079634,0.050435,"Mechanism_1"
"154","Mikania trinervis Hook. & Arn.",5.687634,0.001817,3e-06,7.197735,0.082917,0.006337,7.220027,0.019058,0.000515,9.156199,0.079928,0.006878,"Mechanism_1"
"155","Mikania trinitaria DC.",5.697477,0.001162,2e-06,7.546021,0.088091,0.004647,7.368454,0.020517,0.000366,9.410547,0.082415,0.004881,"Mechanism_1"
"156","Mikania urticifolia Hook. & Arn.",5.666206,0.005645,1.8e-05,6.55346,0.159321,0.034853,7.427399,0.03505,0.002834,8.301563,0.045806,0.037827,"Mechanism_1"
"157","Mikania variifolia Hieron.",5.690866,NA,7.4e-05,7.275172,NA,0.139413,7.317876,NA,0.011337,8.984067,NA,0.151306,"Mechanism_1"
"158","Mikania vauthieriana Baker",5.68808,0.002592,1.5e-05,7.17982,0.100605,0.027883,7.17237,0.021953,0.002267,9.196308,0.054244,0.030261,"Mechanism_1"
"159","Mikania vismiifolia DC.",5.682691,0.006187,2.5e-05,7.323445,0.146256,0.046471,7.179318,0.059141,0.003779,9.278156,0.128829,0.050435,"Mechanism_1"
"160","Mikania vitifolia DC.",5.687351,0.001865,1e-06,7.605298,0.069908,0.002446,7.328691,0.018858,0.000199,9.500365,0.069662,0.002654,"Mechanism_1"
"161","Pseudogynoxys cabrerae H.Rob. & Cuatrec.",5.691749,0.001578,5e-06,7.06234,0.081964,0.009294,7.363887,0.036101,0.000756,8.938473,0.100815,0.010087,"Mechanism_1"
"162","Pseudogynoxys lobata Pruski",5.693774,0.003823,2.5e-05,7.375525,0.018968,0.046471,7.366902,0.024515,0.003779,9.15931,0.037913,0.050435,"Mechanism_1"
"163","Tournefortia bicolor Sw.",5.694942,0.000604,0,7.574759,0.029999,0.000655,7.322193,0.010123,5.5e-05,9.471945,0.031694,0.000727,"Mechanism_1"
"164","Pedersenia volubilis Borsch, T.Ortuño & M.Nee",5.672464,NA,7.4e-05,6.190315,NA,0.139413,7.415777,NA,0.011337,8.266421,NA,0.151306,"Mechanism_1"
"165","Tournonia hookeriana Moq.",5.651599,0.002853,1.8e-05,7.475017,0.255941,0.034853,7.085561,0.03686,0.002834,9.47706,0.259232,0.037827,"Mechanism_1"
"166","Coccoloba gymnorrhachis Sandwith",5.699105,0.000168,3.7e-05,7.320763,0.069418,0.069706,7.349226,0.003215,0.005669,9.335016,0.014477,0.075653,"Mechanism_1"
"167","Coccoloba mosenii Lindau",5.690445,0.0014,8e-06,7.027512,0.090176,0.01549,7.214049,0.018304,0.00126,9.042456,0.093138,0.016812,"Mechanism_1"
"168","Muehlenbeckia tiliifolia Wedd.",5.660905,0.003265,6e-06,6.969046,0.141987,0.010724,7.148516,0.037691,0.000872,9.060776,0.121912,0.011639,"Mechanism_1"
"169","Stegnosperma cubense A.Rich.",5.701272,0.001117,2e-06,7.094955,0.062815,0.004647,7.554333,0.014657,0.00042,8.783304,0.059194,0.005604,"Mechanism_1"
"170","Celastrus caseariifolius Lundell",5.666254,NA,7.4e-05,7.606885,NA,0.139413,7.258412,NA,0.011337,9.790823,NA,0.151306,"Mechanism_1"
"171","Celastrus pringlei Rose",5.667545,0.002435,7e-06,6.821695,0.065437,0.012674,7.4437,0.019255,0.001031,8.656019,0.052354,0.013755,"Mechanism_1"
"172","Celastrus vulcanicola Donn.Sm.",5.675777,0.003168,3e-06,7.538822,0.075545,0.006337,7.380613,0.014955,0.000515,9.30525,0.085906,0.006878,"Mechanism_1"
"173","Blumenbachia eichleri Urb.",5.667983,NA,7.4e-05,7.668561,NA,0.139413,7.076654,NA,0.011337,9.69326,NA,0.151306,"Mechanism_1"
"174","Caiophora carduifolia C.Presl",5.628054,0.003305,1.8e-05,6.541867,0.054748,0.034853,7.12598,0.049408,0.002834,8.822731,0.119964,0.037827,"Mechanism_1"
"175","Caiophora chuquisacana Urb. & Gilg",5.657564,NA,7.4e-05,6.383507,NA,0.139413,7.436028,NA,0.011337,8.300529,NA,0.151306,"Mechanism_1"
"176","Caiophora hibiscifolia Urb. & Gilg",5.663578,0.003084,9e-06,6.852336,0.138916,0.017427,7.378649,0.010128,0.001417,8.529286,0.071643,0.018913,"Mechanism_1"
"177","Caiophora madrequisa Killip",5.644288,0.008066,1.8e-05,7.271324,0.348924,0.034853,7.152008,0.048497,0.002834,8.968288,0.091485,0.037827,"Mechanism_1"
"178","Caiophora pedicularifolia Killip",5.644015,0.005839,3.7e-05,7.269141,0.11609,0.069706,7.169234,0.050408,0.005669,8.815171,0.143884,0.075653,"Mechanism_1"
"179","Caiophora scarlatina Urb. & Gilg",5.635682,NA,7.4e-05,6.755769,NA,0.139413,7.199678,NA,0.011337,8.671115,NA,0.151306,"Mechanism_1"
"180","Caiophora stenocarpa Urb. & Gilg",5.649609,0.011788,3.7e-05,7.256176,0.408171,0.069706,7.170859,0.007686,0.005669,8.998077,0.300732,0.075653,"Mechanism_1"
"181","Gronovia scandens L.",5.694371,0.001226,1e-06,7.066147,0.04601,0.001936,7.521808,0.008301,0.000157,8.77846,0.044588,0.002101,"Mechanism_1"
"182","Davilla bahiana Aymard",5.697093,0.000503,3.7e-05,7.207727,0.149829,0.069706,7.254178,0.000707,0.005669,9.162127,0.071246,0.075653,"Mechanism_1"
"183","Davilla cearensis Huber",5.703822,0.000784,3e-06,7.303347,0.053464,0.005577,7.395912,0.017854,0.000453,9.08597,0.0581,0.006052,"Mechanism_1"
"184","Davilla cuspidulata Mart. ex Eichler",5.700075,0.000404,1.5e-05,7.770551,0.072462,0.027883,7.185006,0.016343,0.002267,9.848877,0.029957,0.030261,"Mechanism_1"
"185","Davilla elliptica A.St.-Hil.",5.693992,0.000574,1e-06,7.241968,0.020243,0.00104,7.344914,0.006444,8.5e-05,9.104875,0.020885,0.001129,"Mechanism_1"
"186","Davilla flexuosa A.St.-Hil.",5.697133,0.001121,4e-06,7.231269,0.07592,0.008201,7.306858,0.019727,0.000667,9.090182,0.086066,0.0089,"Mechanism_1"
"187","Davilla glaziovii Eichler",5.682729,NA,7.4e-05,7.343426,NA,0.139413,7.148346,NA,0.011337,9.404673,NA,0.151306,"Mechanism_1"
"188","Davilla grandiflora A.St.-Hil. & Tul.",5.696277,0.00074,2e-06,7.355351,0.037731,0.002966,7.349278,0.010626,0.000241,9.185792,0.031503,0.003219,"Mechanism_1"
"189","Davilla grandifolia Moric. ex Eichler",5.691896,0.001394,6e-06,7.118015,0.128277,0.011618,7.239942,0.018799,0.000945,9.063358,0.112784,0.012609,"Mechanism_1"
"190","Davilla hirsuticarpa Fraga & Aymard",5.694011,0.001171,2.5e-05,7.125803,0.074158,0.046471,7.213818,0.020927,0.003779,9.033534,0.064521,0.050435,"Mechanism_1"
"191","Davilla kunthii A.St.-Hil.",5.697686,0.000318,0,7.674478,0.021707,0.000481,7.324601,0.007017,4e-05,9.553272,0.022711,0.000529,"Mechanism_1"
"192","Davilla lanosa Fraga & Stehmann",5.698937,NA,7.4e-05,7.804251,NA,0.139413,7.134094,NA,0.011337,9.765776,NA,0.151306,"Mechanism_1"
"193","Davilla latifolia Casar.",5.689497,0.002388,1.1e-05,7.018725,0.131688,0.019916,7.228462,0.027183,0.00162,9.052326,0.112547,0.021615,"Mechanism_1"
"194","Davilla macrocarpa Eichler",5.697745,0.000367,8e-06,7.23797,0.081912,0.01549,7.266918,0.01498,0.001417,9.237977,0.057702,0.018913,"Mechanism_1"
"195","Davilla minutifolia Fraga",5.694237,NA,7.4e-05,7.134094,NA,0.139413,7.456455,NA,0.011337,9.007122,NA,0.151306,"Mechanism_1"
"196","Davilla neei Aymard",5.700945,0.000546,1.8e-05,7.720584,0.087193,0.034853,7.249466,0.017519,0.002834,9.707883,0.036179,0.037827,"Mechanism_1"
"197","Davilla pedicellaris Benth.",5.703949,0.000333,3.7e-05,7.640226,0.110819,0.069706,7.22174,0.01388,0.005669,9.571496,0.050954,0.075653,"Mechanism_1"
"198","Davilla rugosa Poir.",5.694969,0.000719,1e-06,7.351571,0.030311,0.001291,7.293339,0.008482,0.000105,9.255665,0.030173,0.001401,"Mechanism_1"
"199","Davilla sessilifolia Fraga",5.700611,NA,7.4e-05,7.498316,NA,0.139413,7.36074,NA,0.011337,9.271906,NA,0.151306,"Mechanism_1"
"200","Davilla steyermarkii Kubitzki",5.693332,0.002699,2.5e-05,7.813428,0.077136,0.046471,7.369737,0.03644,0.003779,9.562303,0.021316,0.050435,"Mechanism_1"
"201","Davilla strigosa Kubitzki",5.696913,0.003498,2.5e-05,7.614556,0.146553,0.046471,7.226227,0.026519,0.003779,9.593934,0.025823,0.050435,"Mechanism_1"
"202","Doliocarpus amazonicus Sleumer",5.696673,0.001304,7e-06,7.696734,0.063095,0.012674,7.243075,0.029358,0.001031,9.620888,0.068433,0.013755,"Mechanism_1"
"203","Doliocarpus areolatus Kubitzki",5.696454,0.001047,1.5e-05,7.986729,0.103078,0.027883,7.248248,0.020135,0.002267,9.961987,0.131125,0.030261,"Mechanism_1"
"204","Doliocarpus brevipedicellatus Garcke",5.697517,0.000797,1e-06,7.592691,0.03646,0.00263,7.31207,0.012508,0.000214,9.50008,0.03426,0.002855,"Mechanism_1"
"205","Doliocarpus elegans Eichler",5.682903,0.001962,8e-06,6.987687,0.101562,0.01549,7.276848,0.026921,0.00126,8.867922,0.107522,0.016812,"Mechanism_1"
"206","Doliocarpus glomeratus Eichler",5.687145,NA,7.4e-05,7.235619,NA,0.139413,7.315218,NA,0.011337,9.081825,NA,0.151306,"Mechanism_1"
"207","Doliocarpus gracilis Kubitzki",5.701947,0.000526,1.1e-05,7.722382,0.062408,0.019916,7.34837,0.024246,0.00162,9.60737,0.063715,0.021615,"Mechanism_1"
"208","Doliocarpus grandiflorus Eichler",5.699431,0.004185,3.7e-05,7.417945,0.195379,0.069706,7.308185,0.05826,0.005669,9.152982,0.126325,0.075653,"Mechanism_1"
"209","Doliocarpus hispidus Standl. & L.O.Williams",5.696088,0.004006,1.5e-05,8.3695,0.152696,0.027883,7.368987,0.05402,0.002267,10.050127,0.1716,0.030261,"Mechanism_1"
"210","Doliocarpus lancifolius Kubitzki",5.688626,0.009306,3.7e-05,7.228051,0.080492,0.069706,7.178532,0.067836,0.005669,9.207663,0.102794,0.075653,"Mechanism_1"
