"","species","mean_temp","se_temp","within_sp_var_temp","mean_prec","se_prec","within_sp_var_prec","mean_pet","se_pet","within_sp_var_pet","mean_aridity","se_aridity","within_sp_var_aridity","Mechanism"
"159","Mikania vismiifolia DC.",5.682691,0.006187,2.5e-05,7.323445,0.146256,0.046471,7.179318,0.059141,0.003779,9.278156,0.128829,0.050435,"Mechanism_1"
"160","Mikania vitifolia DC.",5.687351,0.001865,1e-06,7.605298,0.069908,0.002446,7.328691,0.018858,0.000199,9.500365,0.069662,0.002654,"Mechanism_1"
"161","Pseudogynoxys cabrerae H.Rob. & Cuatrec.",5.691749,0.001578,5e-06,7.06234,0.081964,0.009294,7.363887,0.036101,0.000756,8.938473,0.100815,0.010087,"Mechanism_1"
"162","Pseudogynoxys lobata Pruski",5.693774,0.003823,2.5e-05,7.375525,0.018968,0.046471,7.366902,0.024515,0.003779,9.15931,0.037913,0.050435,"Mechanism_1"
"163","Tournefortia bicolor Sw.",5.694942,0.000604,0,7.574759,0.029999,0.000655,7.322193,0.010123,5.5e-05,9.471945,0.031694,0.000727,"Mechanism_1"
"164","Pedersenia volubilis Borsch, T.Ortuño & M.Nee",5.672464,NA,7.4e-05,6.190315,NA,0.139413,7.415777,NA,0.011337,8.266421,NA,0.151306,"Mechanism_1"
"165","Tournonia hookeriana Moq.",5.651599,0.002853,1.8e-05,7.475017,0.255941,0.034853,7.085561,0.03686,0.002834,9.47706,0.259232,0.037827,"Mechanism_1"
"166","Coccoloba gymnorrhachis Sandwith",5.699105,0.000168,3.7e-05,7.320763,0.069418,0.069706,7.349226,0.003215,0.005669,9.335016,0.014477,0.075653,"Mechanism_1"
"167","Coccoloba mosenii Lindau",5.690445,0.0014,8e-06,7.027512,0.090176,0.01549,7.214049,0.018304,0.00126,9.042456,0.093138,0.016812,"Mechanism_1"
"168","Muehlenbeckia tiliifolia Wedd.",5.660905,0.003265,6e-06,6.969046,0.141987,0.010724,7.148516,0.037691,0.000872,9.060776,0.121912,0.011639,"Mechanism_1"
"169","Stegnosperma cubense A.Rich.",5.701272,0.001117,2e-06,7.094955,0.062815,0.004647,7.554333,0.014657,0.00042,8.783304,0.059194,0.005604,"Mechanism_1"
"170","Celastrus caseariifolius Lundell",5.666254,NA,7.4e-05,7.606885,NA,0.139413,7.258412,NA,0.011337,9.790823,NA,0.151306,"Mechanism_1"
"171","Celastrus pringlei Rose",5.667545,0.002435,7e-06,6.821695,0.065437,0.012674,7.4437,0.019255,0.001031,8.656019,0.052354,0.013755,"Mechanism_1"
"172","Celastrus vulcanicola Donn.Sm.",5.675777,0.003168,3e-06,7.538822,0.075545,0.006337,7.380613,0.014955,0.000515,9.30525,0.085906,0.006878,"Mechanism_1"
"173","Blumenbachia eichleri Urb.",5.667983,NA,7.4e-05,7.668561,NA,0.139413,7.076654,NA,0.011337,9.69326,NA,0.151306,"Mechanism_1"
"174","Caiophora carduifolia C.Presl",5.628054,0.003305,1.8e-05,6.541867,0.054748,0.034853,7.12598,0.049408,0.002834,8.822731,0.119964,0.037827,"Mechanism_1"
"175","Caiophora chuquisacana Urb. & Gilg",5.657564,NA,7.4e-05,6.383507,NA,0.139413,7.436028,NA,0.011337,8.300529,NA,0.151306,"Mechanism_1"
"176","Caiophora hibiscifolia Urb. & Gilg",5.663578,0.003084,9e-06,6.852336,0.138916,0.017427,7.378649,0.010128,0.001417,8.529286,0.071643,0.018913,"Mechanism_1"
"177","Caiophora madrequisa Killip",5.644288,0.008066,1.8e-05,7.271324,0.348924,0.034853,7.152008,0.048497,0.002834,8.968288,0.091485,0.037827,"Mechanism_1"
"178","Caiophora pedicularifolia Killip",5.644015,0.005839,3.7e-05,7.269141,0.11609,0.069706,7.169234,0.050408,0.005669,8.815171,0.143884,0.075653,"Mechanism_1"
"179","Caiophora scarlatina Urb. & Gilg",5.635682,NA,7.4e-05,6.755769,NA,0.139413,7.199678,NA,0.011337,8.671115,NA,0.151306,"Mechanism_1"
"180","Caiophora stenocarpa Urb. & Gilg",5.649609,0.011788,3.7e-05,7.256176,0.408171,0.069706,7.170859,0.007686,0.005669,8.998077,0.300732,0.075653,"Mechanism_1"
"181","Gronovia scandens L.",5.694371,0.001226,1e-06,7.066147,0.04601,0.001936,7.521808,0.008301,0.000157,8.77846,0.044588,0.002101,"Mechanism_1"
"182","Davilla bahiana Aymard",5.697093,0.000503,3.7e-05,7.207727,0.149829,0.069706,7.254178,0.000707,0.005669,9.162127,0.071246,0.075653,"Mechanism_1"
"183","Davilla cearensis Huber",5.703822,0.000784,3e-06,7.303347,0.053464,0.005577,7.395912,0.017854,0.000453,9.08597,0.0581,0.006052,"Mechanism_1"
"184","Davilla cuspidulata Mart. ex Eichler",5.700075,0.000404,1.5e-05,7.770551,0.072462,0.027883,7.185006,0.016343,0.002267,9.848877,0.029957,0.030261,"Mechanism_1"
"185","Davilla elliptica A.St.-Hil.",5.693992,0.000574,1e-06,7.241968,0.020243,0.00104,7.344914,0.006444,8.5e-05,9.104875,0.020885,0.001129,"Mechanism_1"
"186","Davilla flexuosa A.St.-Hil.",5.697133,0.001121,4e-06,7.231269,0.07592,0.008201,7.306858,0.019727,0.000667,9.090182,0.086066,0.0089,"Mechanism_1"
"187","Davilla glaziovii Eichler",5.682729,NA,7.4e-05,7.343426,NA,0.139413,7.148346,NA,0.011337,9.404673,NA,0.151306,"Mechanism_1"
"188","Davilla grandiflora A.St.-Hil. & Tul.",5.696277,0.00074,2e-06,7.355351,0.037731,0.002966,7.349278,0.010626,0.000241,9.185792,0.031503,0.003219,"Mechanism_1"
"189","Davilla grandifolia Moric. ex Eichler",5.691896,0.001394,6e-06,7.118015,0.128277,0.011618,7.239942,0.018799,0.000945,9.063358,0.112784,0.012609,"Mechanism_1"
"190","Davilla hirsuticarpa Fraga & Aymard",5.694011,0.001171,2.5e-05,7.125803,0.074158,0.046471,7.213818,0.020927,0.003779,9.033534,0.064521,0.050435,"Mechanism_1"
"191","Davilla kunthii A.St.-Hil.",5.697686,0.000318,0,7.674478,0.021707,0.000481,7.324601,0.007017,4e-05,9.553272,0.022711,0.000529,"Mechanism_1"
"192","Davilla lanosa Fraga & Stehmann",5.698937,NA,7.4e-05,7.804251,NA,0.139413,7.134094,NA,0.011337,9.765776,NA,0.151306,"Mechanism_1"
"193","Davilla latifolia Casar.",5.689497,0.002388,1.1e-05,7.018725,0.131688,0.019916,7.228462,0.027183,0.00162,9.052326,0.112547,0.021615,"Mechanism_1"
"194","Davilla macrocarpa Eichler",5.697745,0.000367,8e-06,7.23797,0.081912,0.01549,7.266918,0.01498,0.001417,9.237977,0.057702,0.018913,"Mechanism_1"
"195","Davilla minutifolia Fraga",5.694237,NA,7.4e-05,7.134094,NA,0.139413,7.456455,NA,0.011337,9.007122,NA,0.151306,"Mechanism_1"
"196","Davilla neei Aymard",5.700945,0.000546,1.8e-05,7.720584,0.087193,0.034853,7.249466,0.017519,0.002834,9.707883,0.036179,0.037827,"Mechanism_1"
"197","Davilla pedicellaris Benth.",5.703949,0.000333,3.7e-05,7.640226,0.110819,0.069706,7.22174,0.01388,0.005669,9.571496,0.050954,0.075653,"Mechanism_1"
"198","Davilla rugosa Poir.",5.694969,0.000719,1e-06,7.351571,0.030311,0.001291,7.293339,0.008482,0.000105,9.255665,0.030173,0.001401,"Mechanism_1"
"199","Davilla sessilifolia Fraga",5.700611,NA,7.4e-05,7.498316,NA,0.139413,7.36074,NA,0.011337,9.271906,NA,0.151306,"Mechanism_1"
"200","Davilla steyermarkii Kubitzki",5.693332,0.002699,2.5e-05,7.813428,0.077136,0.046471,7.369737,0.03644,0.003779,9.562303,0.021316,0.050435,"Mechanism_1"
"201","Davilla strigosa Kubitzki",5.696913,0.003498,2.5e-05,7.614556,0.146553,0.046471,7.226227,0.026519,0.003779,9.593934,0.025823,0.050435,"Mechanism_1"
"202","Doliocarpus amazonicus Sleumer",5.696673,0.001304,7e-06,7.696734,0.063095,0.012674,7.243075,0.029358,0.001031,9.620888,0.068433,0.013755,"Mechanism_1"
"203","Doliocarpus areolatus Kubitzki",5.696454,0.001047,1.5e-05,7.986729,0.103078,0.027883,7.248248,0.020135,0.002267,9.961987,0.131125,0.030261,"Mechanism_1"
"204","Doliocarpus brevipedicellatus Garcke",5.697517,0.000797,1e-06,7.592691,0.03646,0.00263,7.31207,0.012508,0.000214,9.50008,0.03426,0.002855,"Mechanism_1"
"205","Doliocarpus elegans Eichler",5.682903,0.001962,8e-06,6.987687,0.101562,0.01549,7.276848,0.026921,0.00126,8.867922,0.107522,0.016812,"Mechanism_1"
"206","Doliocarpus glomeratus Eichler",5.687145,NA,7.4e-05,7.235619,NA,0.139413,7.315218,NA,0.011337,9.081825,NA,0.151306,"Mechanism_1"
"207","Doliocarpus gracilis Kubitzki",5.701947,0.000526,1.1e-05,7.722382,0.062408,0.019916,7.34837,0.024246,0.00162,9.60737,0.063715,0.021615,"Mechanism_1"
"208","Doliocarpus grandiflorus Eichler",5.699431,0.004185,3.7e-05,7.417945,0.195379,0.069706,7.308185,0.05826,0.005669,9.152982,0.126325,0.075653,"Mechanism_1"
"209","Doliocarpus hispidus Standl. & L.O.Williams",5.696088,0.004006,1.5e-05,8.3695,0.152696,0.027883,7.368987,0.05402,0.002267,10.050127,0.1716,0.030261,"Mechanism_1"
"210","Doliocarpus lancifolius Kubitzki",5.688626,0.009306,3.7e-05,7.228051,0.080492,0.069706,7.178532,0.067836,0.005669,9.207663,0.102794,0.075653,"Mechanism_1"
"211","Doliocarpus lombardii Aymard",5.695246,NA,7.4e-05,7.087574,NA,0.139413,7.205635,NA,0.011337,9.103534,NA,0.151306,"Mechanism_1"
"212","Doliocarpus macrocarpus Mart. ex Eichler",5.696654,0.000886,3e-06,7.75019,0.052908,0.006061,7.187822,0.019951,0.000493,9.76642,0.059544,0.006579,"Mechanism_1"
"213","Doliocarpus magnificus Sleumer",5.697622,0.000295,6e-06,7.459239,0.042791,0.010724,7.180848,0.025895,0.000872,9.55787,0.06075,0.011639,"Mechanism_1"
"214","Doliocarpus major J.F.Gmel.",5.70008,0.000291,1e-06,7.698475,0.03066,0.001515,7.285126,0.013586,0.000126,9.630418,0.030251,0.001681,"Mechanism_1"
"215","Doliocarpus multiflorus Standl.",5.696778,0.000704,1e-06,7.955171,0.048649,0.002535,7.308236,0.022053,0.00021,9.841465,0.054133,0.002802,"Mechanism_1"
"216","Doliocarpus nitidus Triana & Planch.",5.700945,NA,7.4e-05,7.736744,NA,0.139413,7.406711,NA,0.011337,9.556409,NA,0.151306,"Mechanism_1"
"217","Doliocarpus novogranatensis Kubitzki",5.697371,0.000692,3e-06,7.836157,0.050561,0.005362,7.153497,0.018287,0.000436,9.899238,0.06466,0.005819,"Mechanism_1"
"218","Doliocarpus paraensis Sleumer",5.698435,0.000838,3.7e-05,7.500995,0.042808,0.069706,7.356778,0.030312,0.005669,9.360607,0.073676,0.075653,"Mechanism_1"
"219","Doliocarpus prancei Kubitzki",5.697134,0.00393,2.5e-05,7.785997,0.154767,0.046471,7.26565,0.07733,0.003779,9.616264,0.194887,0.050435,"Mechanism_1"
"220","Doliocarpus savannarum Sandwith",5.687941,0.002605,5e-06,7.99105,0.062536,0.008713,7.264677,0.013674,0.000709,9.843377,0.061285,0.009457,"Mechanism_1"
"221","Doliocarpus sellowianus Eichler",5.699272,0.000504,1.2e-05,7.455511,0.079257,0.023235,7.32378,0.018074,0.00189,9.37795,0.079203,0.025218,"Mechanism_1"
"222","Doliocarpus sessiliflorus Mart.",5.699598,0.004352,3.7e-05,7.503312,0.280745,0.069706,7.265656,0.01573,0.005669,9.366913,0.340256,0.075653,"Mechanism_1"
"223","Doliocarpus spatulifolius Kubitzki",5.700776,0.001062,1.8e-05,7.720125,0.105468,0.034853,7.223093,0.077547,0.002834,9.750962,0.163025,0.037827,"Mechanism_1"
"224","Doliocarpus spraguei Cheesman",5.697977,0.000642,1e-06,7.72127,0.030713,0.002582,7.292389,0.012979,0.00021,9.631676,0.028325,0.002802,"Mechanism_1"
"225","Doliocarpus triananus Aymard",5.6885,NA,7.4e-05,8.188133,NA,0.139413,7.33106,NA,0.011337,10.008613,NA,0.151306,"Mechanism_1"
"226","Pinzona coriacea Mart. & Zucc.",5.697246,0.00041,1e-06,7.892541,0.029615,0.001468,7.281534,0.012396,0.000119,9.796581,0.032933,0.001593,"Mechanism_1"
"227","Tetracera amazonica Kubitzki",5.702949,NA,7.4e-05,7.695758,NA,0.139413,7.206377,NA,0.011337,9.728539,NA,0.151306,"Mechanism_1"
"228","Tetracera asperula Miq.",5.698958,0.00076,5e-06,7.802051,0.062293,0.009958,7.401261,0.011992,0.00081,9.548157,0.038981,0.010808,"Mechanism_1"
"229","Tetracera boomii Aymard",5.698168,0.001032,1.1e-05,7.236811,0.103454,0.019916,7.357808,0.018308,0.001417,9.090832,0.102195,0.018913,"Mechanism_1"
"230","Tetracera breyniana Schltdl.",5.700569,0.000759,4e-06,7.291957,0.060659,0.007745,7.390113,0.015253,0.00063,9.133269,0.074006,0.008406,"Mechanism_1"
"231","Tetracera empedoclea Gilg",5.685294,0.002076,7e-06,7.041981,0.089019,0.013941,7.257731,0.024554,0.001134,8.963412,0.086682,0.015131,"Mechanism_1"
"232","Tetracera forzzae Fraga & Aymard",5.685449,0.000679,3.7e-05,7.35923,0.065532,0.069706,7.175364,0.069578,0.005669,9.270142,0.011774,0.075653,"Mechanism_1"
"233","Tetracera hydrophila Triana & Planch.",5.698456,0.000571,4e-06,7.950152,0.063789,0.006639,7.34314,0.03433,0.000597,9.836211,0.081368,0.007963,"Mechanism_1"
"234","Tetracera lasiocarpa Eichler",5.696024,0.002432,9e-06,7.079513,0.110237,0.017427,7.325402,0.023772,0.001417,9.03342,0.081427,0.018913,"Mechanism_1"
"235","Tetracera oblongata DC.",5.692127,0.001772,1.8e-05,7.201165,0.057464,0.034853,7.33473,0.026734,0.002834,8.980965,0.026698,0.037827,"Mechanism_1"
"236","Tetracera portobellensis Beurl.",5.700309,0.000754,4e-06,7.456533,0.108257,0.007745,7.477574,0.01867,0.00063,9.240251,0.121016,0.008406,"Mechanism_1"
"237","Tetracera surinamensis Miq.",5.698937,0.000512,2.5e-05,7.686557,0.066433,0.046471,7.39473,0.019363,0.003779,9.522715,0.088296,0.050435,"Mechanism_1"
"238","Tetracera tigarea DC.",5.699956,0.001409,6e-06,7.713866,0.068954,0.010724,7.444258,0.026927,0.000872,9.419236,0.084551,0.011639,"Mechanism_1"
"239","Tetracera volubilis L.",5.6976,0.000703,1e-06,7.627082,0.045403,0.002404,7.401124,0.019574,0.000199,9.442581,0.060021,0.002654,"Mechanism_1"
"240","Tetracera willdenowiana Steud.",5.699935,0.000574,2e-06,7.734958,0.046161,0.0034,7.2436,0.018414,0.00027,9.690133,0.055313,0.003603,"Mechanism_1"
"241","Dioscorea abysmophila Maguire & Steyerm.",5.686635,0.001865,3.7e-05,7.71216,0.586877,0.069706,7.304204,0.109767,0.005669,9.421307,0.565786,0.075653,"Mechanism_1"
"242","Dioscorea acanthogene Rusby",5.694636,0.001163,1e-06,7.33393,0.047907,0.002446,7.331325,0.014971,0.000199,9.253125,0.051206,0.002654,"Mechanism_1"
"243","Dioscorea aesculifolia R.Knuth",5.693227,NA,7.4e-05,7.16472,NA,0.139413,7.377759,NA,0.011337,8.926385,NA,0.151306,"Mechanism_1"
"244","Dioscorea amazonum Mart. ex Griseb.",5.695556,0.001311,2e-06,7.851906,0.039401,0.002904,7.256815,0.017161,0.000236,9.790268,0.044332,0.003152,"Mechanism_1"
"245","Dioscorea ancachsensis R.Knuth",5.662431,0.037511,3.7e-05,6.9586,0.514469,0.069706,6.997504,0.222138,0.005669,9.363475,0.132645,0.075653,"Mechanism_1"
"246","Dioscorea anomala Griseb.",5.685068,0.005224,1.8e-05,7.444688,0.061616,0.034853,7.298159,0.056916,0.002834,9.301853,0.055966,0.037827,"Mechanism_1"
"247","Dioscorea argyrogyna Uline ex R.Knuth",5.696236,0.006046,3.7e-05,7.408217,0.130278,0.069706,7.352244,0.019875,0.005669,9.150537,0.047225,0.075653,"Mechanism_1"
"248","Dioscorea arifolia C.Presl",5.697932,NA,7.4e-05,7.963112,NA,0.139413,7.066467,NA,0.011337,10.070738,NA,0.151306,"Mechanism_1"
"249","Dioscorea aspera Humb. & Bonpl. ex Willd.",5.698602,NA,7.4e-05,7.776115,NA,0.139413,7.375882,NA,0.011337,9.737138,NA,0.151306,"Mechanism_1"
"250","Dioscorea atrescens R.Knuth",5.698195,0.00113,7e-06,7.865505,0.074707,0.013941,7.362061,0.018087,0.001134,9.713606,0.059124,0.015131,"Mechanism_1"
"251","Dioscorea bartlettii C.V.Morton",5.694448,0.001832,4e-06,7.539242,0.110792,0.008201,7.471744,0.011722,0.000667,9.328583,0.104024,0.0089,"Mechanism_1"
"252","Dioscorea bernoulliana Prain & Burkill",5.698937,0.00134,3.7e-05,7.1168,0.000406,0.069706,7.459227,0.014978,0.005669,8.815634,0.014617,0.075653,"Mechanism_1"
"253","Dioscorea biplicata R.Knuth",5.679667,0.007241,1.8e-05,7.547242,0.133604,0.034853,7.146407,0.078664,0.002834,9.798821,0.169324,0.037827,"Mechanism_1"
"254","Dioscorea bolivarensis Steyerm.",5.697261,NA,7.4e-05,7.965546,NA,0.139413,7.436617,NA,0.011337,9.52252,NA,0.151306,"Mechanism_1"
"255","Dioscorea bradei R.Knuth",5.671087,NA,7.4e-05,7.467942,NA,0.139413,7.06732,NA,0.011337,9.570041,NA,0.151306,"Mechanism_1"
"256","Dioscorea campanulata Uline ex R.Knuth",5.686124,0.002714,3.7e-05,7.144327,0.012629,0.069706,7.173522,0.010349,0.005669,9.147817,0.058515,0.075653,"Mechanism_1"
"257","Dioscorea campestris Griseb.",5.693811,0.001074,1e-06,6.870635,0.05064,0.002285,7.352801,0.015754,0.000186,8.674402,0.054352,0.00248,"Mechanism_1"
"258","Dioscorea campos-portoi R.Knuth",5.68341,NA,7.4e-05,6.850126,NA,0.139413,7.126891,NA,0.011337,9.224736,NA,0.151306,"Mechanism_1"
"259","Dioscorea carpomaculata O.Téllez & B.G.Schub.",5.68764,0.002742,6e-06,7.334808,0.109232,0.011618,7.499554,0.024458,0.000945,9.00677,0.150101,0.012609,"Mechanism_1"
"260","Dioscorea ceratandra Uline",5.694795,0.002993,9e-06,7.317585,0.159913,0.017427,7.320064,0.028178,0.001417,9.143117,0.178891,0.018913,"Mechanism_1"
"261","Dioscorea chagllaensis R.Knuth",5.64527,NA,7.4e-05,6.875232,NA,0.139413,7.117206,NA,0.011337,8.552753,NA,0.151306,"Mechanism_1"
"262","Dioscorea chaponensis R.Knuth",5.691014,0.007321,1.2e-05,7.742535,0.129923,0.023235,7.342388,0.048677,0.00189,9.599826,0.063666,0.025218,"Mechanism_1"
"263","Dioscorea chiapasensis Matuda",5.690288,0.011994,3.7e-05,7.679937,0.142507,0.069706,7.460604,0.091633,0.005669,9.287154,0.154774,0.075653,"Mechanism_1"
"264","Dioscorea chondrocarpa Griseb.",5.695137,0.001156,1e-06,7.513144,0.054915,0.002535,7.294691,0.018104,0.00021,9.419653,0.060257,0.002802,"Mechanism_1"
"265","Dioscorea choriandra Uline ex R.Knuth",5.668048,0.00708,2.5e-05,7.507382,0.423955,0.046471,7.085488,0.083828,0.003779,9.526614,0.235456,0.050435,"Mechanism_1"
"266","Dioscorea cienegensis R.Knuth",5.625641,NA,7.4e-05,6.974479,NA,0.139413,7.46451,NA,0.011337,7.661056,NA,0.151306,"Mechanism_1"
"267","Dioscorea cinnamomifolia Hook.",5.684978,0.003755,7e-06,7.090139,0.128058,0.013941,7.198884,0.033668,0.001134,9.019567,0.116735,0.015131,"Mechanism_1"
"268","Dioscorea composita Hemsl.",5.692866,0.001604,2e-06,7.424484,0.070995,0.003983,7.450044,0.014577,0.000324,9.217862,0.067284,0.004323,"Mechanism_1"
"269","Dioscorea convolvulacea Cham. & Schltdl.",5.688546,0.001463,1e-06,7.228388,0.052284,0.001811,7.482765,0.009213,0.000147,8.957931,0.058249,0.001965,"Mechanism_1"
"270","Dioscorea coriacea Humb. & Bonpl. ex Willd.",5.667248,0.003183,3e-06,7.71902,0.108472,0.006337,7.155503,0.018318,0.000515,9.683015,0.059722,0.006878,"Mechanism_1"
"271","Dioscorea coronata Hauman",5.668305,0.005677,1.2e-05,7.291548,0.202625,0.023235,7.300437,0.042828,0.00189,9.006809,0.221662,0.025218,"Mechanism_1"
"272","Dioscorea crateriflora R.Knuth",5.696926,NA,7.4e-05,7.957177,NA,0.139413,7.280008,NA,0.011337,9.883183,NA,0.151306,"Mechanism_1"
"273","Dioscorea crotalariifolia Uline",5.697992,0.000612,5e-06,7.867535,0.057341,0.008713,7.195457,0.028797,0.000709,9.856928,0.075455,0.009457,"Mechanism_1"
"274","Dioscorea cubensis R.Knuth",5.699607,NA,7.4e-05,7.307873,NA,0.139413,7.556951,NA,0.011337,8.756368,NA,0.151306,"Mechanism_1"
"275","Dioscorea cuspidata Humb. & Bonpl. ex Willd.",5.693176,0.001984,7e-06,7.998673,0.080189,0.013941,7.254987,0.022027,0.001134,9.95124,0.059285,0.015131,"Mechanism_1"
"276","Dioscorea cymosula Hemsl.",5.690917,0.002458,4e-06,7.374356,0.107533,0.008201,7.451872,0.018478,0.000667,9.153715,0.110228,0.0089,"Mechanism_1"
"277","Dioscorea davidsei O.Téllez",5.697924,0.004023,3.7e-05,8.227783,0.219417,0.069706,7.390032,0.017286,0.005669,9.870938,0.136639,0.075653,"Mechanism_1"
"278","Dioscorea debilis Uline ex R.Knuth",5.682862,0.002386,5e-06,7.142669,0.088059,0.009958,7.231401,0.024388,0.00081,9.072056,0.090467,0.010808,"Mechanism_1"
"279","Dioscorea decorticans C.Presl",5.692879,0.001353,1e-06,7.379257,0.054326,0.002404,7.290851,0.014265,0.000195,9.307316,0.060959,0.002609,"Mechanism_1"
"280","Dioscorea deflexa Griseb.",5.68443,NA,7.4e-05,7.38709,NA,0.139413,7.250636,NA,0.011337,9.312626,NA,0.151306,"Mechanism_1"
"281","Dioscorea densiflora Hemsl.",5.693167,0.001769,2e-06,7.410319,0.06582,0.004225,7.445499,0.015606,0.000344,9.171779,0.084586,0.004585,"Mechanism_1"
"282","Dioscorea dumetosa Uline ex R.Knuth",5.706442,0.002826,3.7e-05,7.49506,0.084108,0.069706,7.397846,0.08596,0.005669,9.108729,0.188339,0.075653,"Mechanism_1"
"283","Dioscorea fendleri R.Knuth",5.691436,0.014511,3.7e-05,6.830982,0.224331,0.069706,7.393763,0.141,0.005669,8.770837,0.011639,0.075653,"Mechanism_1"
"284","Dioscorea floribunda M.Martens & Galeotti",5.69443,0.00143,1e-06,7.305141,0.052109,0.002788,7.482279,0.010399,0.000231,9.048531,0.063412,0.003088,"Mechanism_1"
"285","Dioscorea fodinarum Kunth",5.692174,0.001464,7e-06,7.440298,0.174056,0.012674,7.262106,0.033925,0.001031,9.431563,0.174333,0.013755,"Mechanism_1"
"286","Dioscorea glauca Rusby",5.685594,0.006959,3.7e-05,6.901638,0.014086,0.069706,7.414561,0.00482,0.005669,8.836469,0.0462,0.075653,"Mechanism_1"
"287","Dioscorea glomerulata Hauman",5.665803,0.009303,1.5e-05,6.66739,0.102348,0.027883,7.431383,0.021989,0.002267,8.361294,0.12457,0.030261,"Mechanism_1"
"288","Dioscorea gomez-pompae O.Téllez",5.697186,0.003018,1.1e-05,7.338024,0.133971,0.019916,7.526603,0.028175,0.00162,9.127504,0.122401,0.021615,"Mechanism_1"
"289","Dioscorea grandiflora Mart. ex Griseb.",5.697106,0.001977,1.1e-05,7.187118,0.107786,0.019916,7.379438,0.018154,0.00162,9.003871,0.123442,0.021615,"Mechanism_1"
"290","Dioscorea grisebachii Kunth",5.682172,0.002765,4e-06,7.156538,0.076639,0.007745,7.198928,0.029389,0.00063,9.113216,0.084292,0.008406,"Mechanism_1"
"291","Dioscorea haenkeana C.Presl",5.693335,0.0021,2.5e-05,7.545098,0.218953,0.046471,7.057306,0.084773,0.003779,9.780738,0.19727,0.050435,"Mechanism_1"
"292","Dioscorea hassleriana Chodat",5.693753,0.001186,2e-06,7.169467,0.053042,0.003575,7.351814,0.017456,0.000291,8.997193,0.058645,0.00388,"Mechanism_1"
"293","Dioscorea hastiformis R.Knuth",5.654767,NA,7.4e-05,7.013016,NA,0.139413,7.428333,NA,0.011337,8.372167,NA,0.151306,"Mechanism_1"
"294","Dioscorea hieronymi Uline ex R.Knuth",5.674483,0.007443,1.5e-05,6.775419,0.196048,0.027883,7.379719,0.038231,0.002267,8.626419,0.207502,0.030261,"Mechanism_1"
"295","Dioscorea hondurensis R.Knuth",5.699269,0.000884,8e-06,7.834688,0.086995,0.01549,7.415203,0.055823,0.001417,9.710767,0.065839,0.018913,"Mechanism_1"
"296","Dioscorea incayensis R.Knuth",5.661397,NA,7.4e-05,7.664347,NA,0.139413,7.178545,NA,0.011337,9.298809,NA,0.151306,"Mechanism_1"
"297","Dioscorea iquitosensis R.Knuth",5.694773,0.003161,1.2e-05,7.923899,0.054061,0.023235,7.106084,0.022908,0.00189,9.899019,0.124819,0.025218,"Mechanism_1"
"298","Dioscorea jamesonii R.Knuth",5.658262,NA,7.4e-05,7.059618,NA,0.139413,7.06732,NA,0.011337,8.626048,NA,0.151306,"Mechanism_1"
"299","Dioscorea killipii R.Knuth",5.64915,NA,7.4e-05,7.286192,NA,0.139413,7.204149,NA,0.011337,8.935509,NA,0.151306,"Mechanism_1"
"300","Dioscorea lawrancei R.Knuth",5.672677,0.016161,3.7e-05,7.407112,0.261916,0.069706,7.203813,0.085798,0.005669,9.690549,0.101224,0.075653,"Mechanism_1"
